"StedID","Stedtekst","Vandområde","Dato","Prøvetype","Målested, x-koordinat","Medie","Målested, y-koordinat","Analysefraktion","Stofparameter","Resultat-attribut","Resultat","Enhed","Detektionsgrænse LD","Kvantifikationsgrænse LQ","Kvalitetsmærke"
41000016,"PULVERBÆK, T.T.MJANG DAM, ALS","Flere små vandløb til østk","09.11.1998 12.00.00 +01:00","Enkeltprøve",559623,"Vandløb",6089412,"Total","Nitrogen,total N"," =",11,"mg/l",9999999,NA,3
50000048,"KIGHANERENDEN, CAROLINE MATHILDEVEJ","Mølleå","12.03.2015 12.00.00 +01:00","Enkeltprøve",722607,"Vandløb",6194168,"Total","Glødetab,susp.stof"," =",8,"mg/l",9999999,NA,3
10000011,"ROMDRUP Å, V. LODSHOLM BRO","Dybvadå m.fl","27.10.2014 12.00.00 +01:00","Enkeltprøve",562327,"Vandløb",6319658,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.042,"mg/l",9999999,NA,3
21000084,"GUDENÅ, TVILUMBRO","Gudenåen","13.10.1982 12.00.00 +01:00","Enkeltprøve",541554,"Vandløb",6233023,"Total","pH"," =",7.75,"pH",9999999,NA,3
52000068,"LANGVAD Å, STOREMØLLEBRO","Havelseå","04.07.2001 12.00.00 +02:00","Enkeltprøve",687629,"Vandløb",6168502,"Ej oplyst","Phosphor, total-P"," =",0.381,"mg/l",9999999,NA,3
65000001,"HOVEDKANAL, 39, KRAMNITZE PUMPESTATION","Kystområde ved Femer Bælt","25.10.2004 12.00.00 +02:00","Enkeltprøve",644945,"Vandløb",6065053,"Total","Phosphor, total-P"," =",0.272,"mg/l",9999999,NA,3
32000127,"GREJS Å, OS HØRUP BÆK","Vejle Å","18.04.2016 12.00.00 +02:00","Enkeltprøve",531450,"Vandløb",6179148,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.83,"mg/l",9999999,NA,3
34000019,"KOLDING Å, ALPEDALEN (S.F.ELMEHØJ)","Koldingå","06.05.1991 12.00.00 +02:00","Enkeltprøve",527576,"Vandløb",6150090,"Opløst - filtrat fra filtrering","Ammonium-N"," =",0.028,"mg/l",9999999,NA,3
42000012,"BOLBRO BÆK, BASSEKLINT","Vidå","27.12.2013 12.00.00 +01:00","Enkeltprøve",505756,"Vandløb",6101513,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.019,"mg/l",9999999,NA,3
45000088,"ODENSE Å, Brobyværk","Odense Å m.fl.","23.09.2024 12.00.00 +02:00","Enkeltprøve",579941.9999325837,"Vandløb",6121411.003737714,"Total","Nitrogen,total N"," =",1.7,"mg/l",0.02,0.06,2
21000463,"GUDENÅ, KONGENSBRO","Gudenåen","23.04.2008 12.00.00 +02:00","Enkeltprøve",541444,"Vandløb",6239375,"Total","Jern"," =",0.34,"mg/l",9999999,NA,3
25000082,"SKJERN Å, ALERGÅRD","Skjernå","08.09.2004 12.00.00 +02:00","Enkeltprøve",481696,"Vandløb",6201307,"Total","Suspenderede stoffer"," =",1.7,"mg/l",9999999,NA,3
45000042,"LANGESØ, AFLØB, ca. 250m os Stavids å","Odense Å m.fl.","15.02.1989 12.00.00 +01:00","Enkeltprøve",576123,"Vandløb",6143836,"Total","Ammoniak+ammonium-N"," =",0.05,"mg/l",9999999,NA,3
21000019,"GELBÆK, LYNGBY BRO","Gudenåen","14.01.1981 12.00.00 +01:00","Enkeltprøve",550314,"Vandløb",6231402,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",1.52,"mg/l",9999999,NA,2
45000090,"RISLEBÆK, SOLLERUP","Odense Å m.fl.","25.06.2008 12.00.00 +02:00","Enkeltprøve",582272,"Vandløb",6111970,"Total","Glødetab,susp.stof"," =",13,"mg/l",9999999,NA,3
31000484,"Grindsted-Varde Å, OS Nørreå dambrug","Vardeå","10.05.1989 12.00.00 +02:00","Enkeltprøve",502219,"Vandløb",6176830,"Total","Phosphor, total-P"," =",0.12600000598467886,"mg/l",9999999,NA,2
21000067,"HADSTEN LILLEÅ, GRUNDFØR MØLLE","Gudenåen","12.06.1978 12.00.00 +01:00","Puljet prøve / tidsproportional",566883,"Vandløb",6237331,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.13,"mg/l",9999999,NA,2
21000752,"HORNDRUP BÆK, SORTHOLMVEJ    - LOOP 3","Gudenåen","29.06.1988 12.00.00 +02:00","Enkeltprøve",553196,"Vandløb",6206640,"Ej oplyst","Nitrogen,total N"," =",3.6,"mg/l",9999999,NA,2
15000044,"HODAL BÆK, IDV. 579 - NS BRO V.SKIVEVEJ","Mariager m.fl.","01.11.2023 12.00.00 +01:00","Enkeltprøve",548296,"Vandløb",6277710,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",4,"mg/l",0.005,NA,2
25000106,"VORGOD Å, STOREBRO, NS RIMMERHUS BÆK","Skjernå","19.03.2001 12.00.00 +01:00","Enkeltprøve",482498,"Vandløb",6217501,"Total","pH"," =",7.1,"pH",9999999,NA,2
41000012,"ELSTED BÆK, T.T.GENNER BUGT","Flere små vandløb til østk","22.05.1996 12.00.00 +02:00","Enkeltprøve",528718,"Vandløb",6107080,"Total","Konduktivitet"," =",34.7,"mS/m",9999999,NA,3
64000025,"NÆLDEVADS Å, STRÆDESKOV (32L)","Hunseå","02.08.2004 12.00.00 +02:00","Enkeltprøve",658659,"Vandløb",6078324,"Total","pH"," =",7.71,"pH",9999999,NA,3
26000082,"ÅRHUS Å, VED SKIBBY","Århuså","11.03.2015 12.00.00 +01:00","Enkeltprøve",564645,"Vandløb",6221589,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.074,"mg/l",9999999,NA,3
21000090,"GUDENÅ, MØLLERUP","Gudenåen","12.12.1989 12.00.00 +01:00","Enkeltprøve",526668,"Vandløb",6193769,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.038,"mg/l",9999999,NA,3
45000003,"ODENSE Å, Kratholm (22.35)","Odense Å m.fl.","09.01.1989 12.00.00 +01:00","Enkeltprøve",584157,"Vandløb",6132337,"Total","Phosphor, total-P"," =",0.23,"mg/l",9999999,NA,2
15000034,"VALSGÅRD BÆK, VED TRENBAKKE","Mariager m.fl.","09.10.2017 12.00.00 +02:00","Enkeltprøve",552302,"Vandløb",6279064,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.051,"mg/l",9999999,NA,3
59000006,"TRYGGEVÆLDE Å, V. LL. LINDE","Stevnså","19.11.1997 12.00.00 +01:00","Enkeltprøve",703280,"Vandløb",6136701,"Ej oplyst","Phosphor, total-P"," =",0.13,"mg/l",9999999,NA,3
22000405,"Savstrup Å, os Hogager okkeranlæg","Store Å","26.01.1989 12.00.00 +01:00","Enkeltprøve",490114,"Vandløb",6246740,"Total","pH"," =",6.16,"pH",9999999,NA,2
13000013,"HOVEDDRÆN ODDERBÆK  - LOOP2","Trend/Lerkenfeld åer m.fl.","26.06.2003 12.00.00 +02:00","Puljet prøve / flowproportional",533119,"Vandløb",6290918,"Total","Suspenderede stoffer"," =",5.8,"mg/l",9999999,NA,2
21000413,"ALLING Å, NY RÆVEBRO, FLØJSTRUP","Gudenåen","30.03.2020 12.00.00 +02:00","Enkeltprøve",578601,"Vandløb",6252878,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.052,"mg/l",9999999,NA,3
55000015,"NDR. HALLEBY Å, AFLØB TISSØ","Åmoseå","11.12.2002 12.00.00 +01:00","Enkeltprøve",642726,"Vandløb",6160262,"Total","pH"," =",8.2,"pH",9999999,NA,3
47000035,"SYLTEMAE Å, 2.40","Hundstrup Å m.fl.","14.03.2005 12.00.00 +01:00","Enkeltprøve",593211,"Vandløb",6102078,"Total","Ammoniak+ammonium-N"," =",0.19,"mg/l",9999999,NA,2
22000247,"STOKVAD BÆK, 100 M OS UDLØB I VEGEN Å","Store Å","16.02.2021 12.00.00 +01:00","Enkeltprøve",478784,"Vandløb",6240348,"Total","Alkalinitet,total TA"," =",1,"mmol/l",0.05,NA,3
47000036,"VEJSTRUP Å, 1.80","Hundstrup Å m.fl.","01.06.1992 12.00.00 +02:00","Enkeltprøve",610380,"Vandløb",6106407,"Total","pH"," =",8.11,"pH",9999999,NA,3
45000090,"RISLEBÆK, SOLLERUP","Odense Å m.fl.","20.09.2007 12.00.00 +02:00","Enkeltprøve",582272,"Vandløb",6111970,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.04,"mg/l",9999999,NA,3
39000001,"BRØNS Å, BRØNS V.FORSØGSDAMBRUG","Vester vedsted bæk","15.12.2015 12.00.00 +01:00","Enkeltprøve",484438,"Vandløb",6116601,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.1,"mg/l",9999999,NA,3
49000057,"LYNGBY Å, PUMPESTATION","Poel Å","14.04.1993 12.00.00 +02:00","Enkeltprøve",692580,"Vandløb",6203087,"Ej oplyst","Jern"," =",0.51,"mg/l",9999999,NA,3
45000090,"RISLEBÆK, SOLLERUP","Odense Å m.fl.","08.12.2008 12.00.00 +01:00","Enkeltprøve",582272,"Vandløb",6111970,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.016,"mg/l",9999999,NA,3
45000047,"SALLINGE Å, 2.50","Odense Å m.fl.","26.04.2022 12.00.00 +02:00","Enkeltprøve",584999,"Vandløb",6120614,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.037,"mg/l",0.001,NA,3
45000004,"ODENSE Å, NØRRE BROBY (ST 35.80)","Odense Å m.fl.","26.11.2020 12.00.00 +01:00","Enkeltprøve",578113,"Vandløb",6123987,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.06,"mg/l",9999999,NA,3
42000021,"VIDÅ, EMMERSKE","Vidå","01.04.2019 12.00.00 +02:00","Enkeltprøve",495466,"Vandløb",6089628,"Total","Suspenderede stoffer"," =",6.2,"mg/l",9999999,NA,3
22000372,"Hodsager Lilleå, ns okkeranlæg","Store Å","21.12.1993 12.00.00 +01:00","Enkeltprøve",500031,"Vandløb",6237061,"Opløst - filtrat fra filtrering","Jern"," =",3.2,"mg/l",9999999,NA,2
6000001,"RY Å, MANNA BRO","Ryå","25.09.2017 12.00.00 +02:00","Enkeltprøve",550828,"Vandløb",6347707,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.1,"mg/l",9999999,NA,3
22000043,"ELLEBÆK, ELLEBÆK BRO","Store Å","22.02.2017 12.00.00 +01:00","Enkeltprøve",472875,"Vandløb",6248206,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.075,"mg/l",9999999,NA,3
43000001,"STORÅ, MØLLEBRO (4.6)","Storå","30.01.1996 12.00.00 +01:00","Enkeltprøve",562583,"Vandløb",6150448,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.064,"mg/l",9999999,NA,3
26000124,"LADING SØ, TILLØB, LADING SØ, TILLØB SØ F LADING","Århuså","10.01.1989 12.00.00 +01:00","Enkeltprøve",560257,"Vandløb",6230719,"Ej oplyst","Phosphor, total-P"," =",0.311,"mg/l",9999999,NA,2
15000104,"VILLESTRUP Å, BRØNDBJERG SYD","Mariager m.fl.","03.11.2005 12.00.00 +01:00","Enkeltprøve",558661,"Vandløb",6288712,"Total","pH"," =",7.7,"pH",9999999,NA,3
43000007,"VIBY Å, 2.90","Storå","25.06.2018 12.00.00 +02:00","Enkeltprøve",553199,"Vandløb",6144994,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.5,"mg/l",9999999,NA,3
7000001,"LINDHOLM Å, SKARVAD","Lindholmå m.fl.","16.07.1997 12.00.00 +02:00","Enkeltprøve",561818,"Vandløb",6338993,"Total","Nitrogen,total N"," =",3.1,"mg/l",9999999,NA,2
21000427,"ROSENHOLM Å, OPST. SKØRRING Å","Gudenåen","12.02.2004 12.00.00 +01:00","Enkeltprøve",582888,"Vandløb",6243615,"Total","pH"," =",7.8,"pH",9999999,NA,2
48000007,"HØJBRO Å, V. HANEBJERGGÅRD","Esrum Sø","04.12.2018 12.00.00 +01:00","Enkeltprøve",696250,"Vandløb",6219955,"Total","Suspenderede stoffer"," =",3.8,"mg/l",9999999,NA,3
37000038,"TAPS Å, VED RENSNINGSANLÆG","Hoptrupå m.fl.","27.10.1988 12.00.00 +01:00","Enkeltprøve",531532.3303914479,"Vandløb",6134155.275775601,"Total","Alkalinitet,total TA"," =",3.8,"mmol/l",9999999,NA,3
8000001,"GERÅ, MELHOLT KIRKE","Gerå m.fl.","09.01.2018 12.00.00 +01:00","Enkeltprøve",581892,"Vandløb",6329753,"Total","Nitrogen,total N"," =",3.8,"mg/l",9999999,NA,3
26000080,"ÅRHUS Å, MUSEUMSBRO","Århuså","07.01.1997 12.00.00 +01:00","Enkeltprøve",574350,"Vandløb",6224105,"Total","pH"," =",7.71,"pH",9999999,NA,3
26000253,"Elleskovhuse Bæk, Sydvest for Toldbjerglund","Århuså","28.09.1994 12.00.00 +01:00","Enkeltprøve",553235,"Vandløb",6223910,"Total","pH"," =",7.58,"pH",9999999,NA,2
36000018,"SØGÅRD SØ, TILLØB S5, T.T.SØGÅRD SØ, S5","Kongeåen","11.05.2004 12.00.00 +02:00","Enkeltprøve",520743,"Vandløb",6142497,"Total","Suspenderede stoffer","<",1,"mg/l",9999999,NA,3
56000001,"BJERGE Å, FÅRDRUP","Tudeå","06.10.2022 12.00.00 +02:00","Enkeltprøve",647521,"Vandløb",6131424,"Total","Alkalinitet,total TA"," =",5.5,"mmol/l",0.05,NA,3
35000012,"STØDBÆK, V.SAMMENLØB M.SNEUM Å","Sneumå","06.05.1991 12.00.00 +02:00","Enkeltprøve",485476,"Vandløb",6157281,"Total","COD, mod."," =",14,"mg/l",9999999,NA,2
49000061,"ÆBELHOLT Å, SØSTERBRO MØLLE","Poel Å","25.04.2001 12.00.00 +02:00","Enkeltprøve",699103,"Vandløb",6204768,"Total","Ammoniak+ammonium-N"," =",0.04,"mg/l",9999999,NA,3
57000055,"SALTØ Å, NS. HARRESTED Å","Suså","10.07.2013 12.00.00 +02:00","Enkeltprøve",668079,"Vandløb",6122884,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",1.7,"mg/l",9999999,NA,3
45000004,"ODENSE Å, NØRRE BROBY (ST 35.80)","Odense Å m.fl.","03.03.2015 12.00.00 +01:00","Enkeltprøve",578113,"Vandløb",6123987,"Total","Glødetab,susp.stof"," =",3.4,"mg/l",9999999,NA,3
21000548,"HADSTEN LILLEÅ, Lige ns Løjstrup Dambrug","Gudenåen","26.10.2004 12.00.00 +02:00","Enkeltprøve",555582,"Vandløb",6247320,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.12,"mg/l",9999999,NA,3
36000061,"KONGE Å, SKODBORGHUS BRO","Kongeåen","07.04.2021 12.00.00 +02:00","Enkeltprøve",508622,"Vandløb",6144121,"Partikelbundet - fra filteret","Suspenderede stoffer"," =",8.2,"mg/l",1,NA,3
21000800,"Nørreå, Rindsholm afløb Vedsø os. Grundel Bæk","Gudenåen","14.03.2023 12.00.00 +01:00","Enkeltprøve",526462,"Vandløb",6250634,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.0016,"mg/l",0.001,NA,2
42000020,"STORE SØGÅRDSØ, TILLØB C6, T.T. ST.SØGÅRD SØ, C6","Vidå","08.03.2010 12.00.00 +01:00","Enkeltprøve",528993,"Vandløb",6088232,"Total","Jern"," =",0.61,"mg/l",9999999,NA,3
57000053,"FLADSÅ, RETTESTRUP","Suså","10.01.1995 12.00.00 +01:00","Enkeltprøve",676661,"Vandløb",6118828,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",7.34,"mg/l",9999999,NA,2
21000467,"GUDENÅ, MOTORSVEJBRO A10","Gudenåen","18.05.2016 12.00.00 +02:00","Enkeltprøve",561130,"Vandløb",6257226,"Opløst - filtrat fra filtrering","Calcium"," =",48,"mg/l",9999999,NA,3
62000012,"HALSTED Å, BORGE BRO","Halstedå","01.08.1995 12.00.00 +02:00","Enkeltprøve",645335,"Vandløb",6081865,"Total","pH"," =",7.64,"pH",9999999,NA,3
13000010,"TREND Å, V. TREND","Trend/Lerkenfeld åer m.fl.","12.05.1986 12.00.00 +02:00","Enkeltprøve",512897,"Vandløb",6299310,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",3.38,"mg/l",9999999,NA,3
45000045,"ODENSE Å, AFLØB ARRESKOV SØ","Odense Å m.fl.","28.09.2009 12.00.00 +02:00","Enkeltprøve",584484,"Vandløb",6113854,"Total","Jern"," =",0.361,"mg/l",9999999,NA,3
45000002,"ODENSE Å, NS EJBY SLUSE (9.45)","Odense Å m.fl.","12.09.1993 12.00.00 +02:00","Puljet prøve / tidsproportional",589919,"Vandløb",6140164,"Total","Suspenderede stoffer"," =",12,"mg/l",9999999,NA,2
15000036,"VILLESTRUP Å, MØLDRUP","Mariager m.fl.","23.10.1989 12.00.00 +01:00","Enkeltprøve",557498,"Vandløb",6292403,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.077,"mg/l",9999999,NA,2
31000027,"VARDE Å, V. VAGTBORG","Vardeå","04.08.1994 12.00.00 +02:00","Enkeltprøve",471070.4,"Vandløb",6166409.28,"Total","pH"," =",7.76,"pH",9999999,NA,3
57000050,"SUSÅ, NÆSBY BRO","Suså","06.02.2006 12.00.00 +01:00","Enkeltprøve",667753,"Vandløb",6141009,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.101,"mg/l",9999999,NA,3
38000024,"RIBE Å, V. STAVNAGER BRO","Ribeå","13.08.2014 12.00.00 +02:00","Enkeltprøve",492179,"Vandløb",6130700,"Total","Nitrogen,total N"," =",2.31771906,"mg/l",9999999,NA,3
21000587,"RINGKLOSTER Å, KLOSTERBRO","Gudenåen","24.04.1990 12.00.00 +02:00","Enkeltprøve",560095,"Vandløb",6207974,"Ej oplyst","COD, Kemisk iltforbrug"," =",18.2,"mg/l",9999999,NA,2
1000315,"Klostergrøften, Klostergrøften.","Kystområde i Thy","26.10.2023 12.00.00 +02:00","Enkeltprøve",543710,"Vandløb",6359307,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",4.9,"mg/l",0.005,NA,2
62000014,"HØJVADS RENDE, LILLE ROSNING","Halstedå","04.10.2023 12.00.00 +02:00","Enkeltprøve",646689,"Vandløb",6082394,"Total","Alkalinitet,total TA"," =",6.6,"mmol/l",0.05,NA,2
25001053,"Sønder Søby Bæk, Efter sam.løb m. Storemose Bæk","Skjernå","13.01.1993 12.00.00 +01:00","Enkeltprøve",502825,"Vandløb",6210553,"Opløst - filtrat fra filtrering","Jern"," =",11,"mg/l",9999999,NA,2
21000413,"ALLING Å, NY RÆVEBRO, FLØJSTRUP","Gudenåen","01.03.1989 12.00.00 +01:00","Enkeltprøve",578601,"Vandløb",6252878,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.075,"mg/l",9999999,NA,3
35000006,"BRAMMING-HOLSTED Å, V. SDR. VONG","Sneumå","08.03.2006 12.00.00 +01:00","Enkeltprøve",479062,"Vandløb",6149073,"Total","pH"," =",7.4,"pH",9999999,NA,1
48000004,"ESRUM Å, ØRNEVEJ","Esrum Sø","09.11.2011 12.00.00 +01:00","Enkeltprøve",709851,"Vandløb",6221597,"Total","Phosphor, total-P"," =",0.14,"mg/l",9999999,NA,3
22000048,"IDOM Å, IDUM","Store Å","12.10.2021 12.00.00 +02:00","Enkeltprøve",468306,"Vandløb",6243401,"Total","Phosphor, total-P"," =",0.031,"mg/l",0.003,NA,3
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO","Mariager m.fl.","09.06.2005 12.00.00 +02:00","Enkeltprøve",575057,"Vandløb",6295312,"Total","BI5"," =",7.3,"mg/l",9999999,NA,3
34000019,"KOLDING Å, ALPEDALEN (S.F.ELMEHØJ)","Koldingå","27.07.2017 12.00.00 +02:00","Enkeltprøve",527576,"Vandløb",6150090,"Total","Nitrogen,total N"," =",1.5,"mg/l",9999999,NA,3
60000033,"RØDLERSBÆK, MARKBRO","Fakseå","22.08.1991 12.00.00 +02:00","Enkeltprøve",692293,"Vandløb",6117042,"Total","Nitrogen,total N"," =",4.58,"mg/l",9999999,NA,2
35000403,"Bramming-Holsted Å, OS Holsted By renseanlæg","Sneumå","29.07.1997 12.00.00 +02:00","Enkeltprøve",494149,"Vandløb",6151711,"Total","BI5"," =",1.3,"mg/l",9999999,NA,2
53000032,"HARRESTRUP Å, DAMHUSSØEN, TILLØB","Harrestrupå","09.08.1994 12.00.00 +02:00","Enkeltprøve",718300,"Vandløb",6176150,"Ej oplyst","Calcium"," =",53,"mg/l",9999999,NA,2
25000075,"HOVER Å, VEJBRO SYD FOR HEE","Skjernå","25.06.1992 12.00.00 +02:00","Enkeltprøve",456652,"Vandløb",6221589,"Total","pH"," =",7.3,"pH",9999999,NA,3
53000028,"DAMHUSÅEN, LANDLYSTVEJ","Harrestrupå","31.08.1998 12.00.00 +02:00","Enkeltprøve",718808,"Vandløb",6173821,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.04,"mg/l",9999999,NA,3
43000073,"Dræn 20 - Marginaljordsareal - afløb, Dræn 20 - Marginaljordsareal - afløb","Storå","17.03.2005 12.00.00 +01:00","Puljet prøve / tidsproportional",562521,"Vandløb",6149302,"Total","Suspenderede stoffer"," =",3.8,"mg/l",9999999,NA,2
28000035,"Ølsted Å, ns. Nedermølle","Bygholmå","18.10.2006 12.00.00 +02:00","Enkeltprøve",545750,"Vandløb",6190570,"Total","Nitrogen,total N"," =",3.7,"mg/l",9999999,NA,2
21000793,"NØRRE MØLLE Å, SKOVGÅRD","Gudenåen","02.02.1998 12.00.00 +01:00","Enkeltprøve",527874,"Vandløb",6261326,"Total","Phosphor, total-P"," =",0.09300000441726296,"mg/l",9999999,NA,2
15000042,"ONSILD Å, ÅLYKKEVEJ","Mariager m.fl.","26.02.1992 12.00.00 +01:00","Enkeltprøve",548253,"Vandløb",6276763,"Total","Konduktivitet"," =",56,"mS/m",9999999,NA,3
49000052,"AMMENDRUP Å, TØMMERMANDSBRO","Poel Å","30.10.1991 12.00.00 +01:00","Enkeltprøve",700719,"Vandløb",6210335,"Total","Ammoniak+ammonium-N"," =",0.27,"mg/l",9999999,NA,2
57000050,"SUSÅ, NÆSBY BRO","Suså","21.12.2006 12.00.00 +01:00","Enkeltprøve",667753,"Vandløb",6141009,"Total","Suspenderede stoffer"," =",3.33,"mg/l",9999999,NA,3
58000019,"BORUP BÆK, SØ. F. LAMMESTRUP","Køgeå","09.09.1993 12.00.00 +02:00","Enkeltprøve",686270,"Vandløb",6155372,"Opløst - filtrat fra filtrering","Ammonium-N"," =",0.31,"mg/l",9999999,NA,2
37000264,"Afløb Hindemaj, Pamhule Skov","Hoptrupå m.fl.","10.06.1997 12.00.00 +02:00","Enkeltprøve",526531,"Vandløb",6120214,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.34,"mg/l",9999999,NA,2
22000043,"ELLEBÆK, ELLEBÆK BRO","Store Å","06.12.2006 12.00.00 +01:00","Enkeltprøve",472875,"Vandløb",6248206,"Total","pH"," =",7.2,"pH",9999999,NA,3
20000812,"Hessellund Bæk, Hessellundvej","Skive/Karup Å","15.04.2025 12.00.00 +02:00","Enkeltprøve",508403.9999929459,"Vandløb",6240320.003573691,"Partikelbundet - fra filteret","Glødetab,susp.stof"," =",2.1,"mg/l",1,3,2
22000188,"RAMME Å, V. MELLEMMØLLE","Store Å","15.05.2006 12.00.00 +02:00","Enkeltprøve",450478,"Vandløb",6258983,"Total","Calcium"," =",74,"mg/l",9999999,NA,3
45000044,"LUNDE Å, 7.25","Odense Å m.fl.","10.12.1985 12.00.00 +01:00","Enkeltprøve",584859,"Vandløb",6149614,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",13.5,"mg/l",9999999,NA,2
21000467,"GUDENÅ, MOTORSVEJBRO A10","Gudenåen","22.01.2009 12.00.00 +01:00","Enkeltprøve",561130,"Vandløb",6257226,"Total","Phosphor, total-P"," =",0.12,"mg/l",9999999,NA,3
21000682,"REMSTRUP Å, OPST. BÅDEHAVN","Gudenåen","27.11.1996 12.00.00 +01:00","Enkeltprøve",534945,"Vandløb",6224059,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.026,"mg/l",9999999,NA,2
56000002,"SEERDRUP Å, JOHANNESDAL","Tudeå","01.03.1988 12.00.00 +01:00","Enkeltprøve",646906,"Vandløb",6132715,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.14,"mg/l",9999999,NA,2
25000707,"EJSTRUP BÆK, VED SØRUP BRO","Skjernå","26.11.2007 12.00.00 +01:00","Enkeltprøve",459853,"Vandløb",6225560,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.016,"mg/l",0.002,NA,2
21000467,"GUDENÅ, MOTORSVEJBRO A10","Gudenåen","19.10.2010 12.00.00 +02:00","Enkeltprøve",561130,"Vandløb",6257226,"Total","Glødetab,susp.stof"," =",1.7,"mg/l",9999999,NA,3
16000294,"HELLEGÅRD Å, HANDBJERG","Hellegård/Vium Mølle åer","15.04.1999 12.00.00 +02:00","Enkeltprøve",483053,"Vandløb",6258787,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.032,"mg/l",9999999,NA,2
62000014,"HØJVADS RENDE, LILLE ROSNING","Halstedå","14.12.1993 12.00.00 +01:00","Enkeltprøve",646689,"Vandløb",6082394,"Total","BI5 modif. "," =",2,"mg/l",9999999,NA,3
47000037,"STOKKEBÆKKEN, 1.80","Hundstrup Å m.fl.","10.10.2005 12.00.00 +02:00","Enkeltprøve",613751,"Vandløb",6116067,"Total","Suspenderede stoffer"," =",2.2,"mg/l",9999999,NA,3
44000021,"VINDINGE Å, NS ULLERSLEV RENS. (9.90)","Vindingeå","18.02.1991 12.00.00 +01:00","Enkeltprøve",605957,"Vandløb",6134734,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",8.07,"mg/l",9999999,NA,3
55000015,"NDR. HALLEBY Å, AFLØB TISSØ","Åmoseå","05.10.1989 12.00.00 +01:00","Enkeltprøve",642726,"Vandløb",6160262,"Ej oplyst","COD, susp.stof "," =",4.2,"mg/l",9999999,NA,3
47000033,"LILLEBÆK, FREDSKOVVEJ","Hundstrup Å m.fl.","11.09.2002 12.00.00 +02:00","Enkeltprøve",612863,"Vandløb",6109465,"Total","Termotolerante colibakterier"," =",2300,"antal/100 ml",9999999,NA,2
27000045,"HANSTED Å, ST. HANSTED BRO","Giber/Odder åer m.fl.","11.05.1993 12.00.00 +02:00","Enkeltprøve",552778,"Vandløb",6192985,"Ej oplyst","Phosphor, total-P"," =",0.08,"mg/l",9999999,NA,3
53000227,"Mølleåen, inden Motorvejen","Harrestrupå","24.11.2005 12.00.00 +01:00","Enkeltprøve",709841,"Vandløb",6170994,"Total","Termotolerante colibakterier"," =",1700,"antal/100 ml",9999999,NA,2
21000061,"LYSÅ, DMU LYSBRO","Gudenåen","03.10.1984 12.00.00 +01:00","Enkeltprøve",531923,"Vandløb",6223695,"Total","pH"," =",7.38,"pH",9999999,NA,2
60000024,"FAKSE Å, BORRESHOVED","Fakseå","18.12.1991 12.00.00 +01:00","Enkeltprøve",699089,"Vandløb",6124779,"Total","COD, Kemisk iltforbrug"," =",34.2,"mg/l",9999999,NA,2
25000673,"MADUM Å, VEJBRO OS TIM Å","Skjernå","25.08.2004 12.00.00 +02:00","Enkeltprøve",451799,"Vandløb",6227578,"Ej oplyst","Phosphor, total-P"," =",0.036,"mg/l",9999999,NA,2
